City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1365,Ariano Irpino,IT,77.0,clear sky,41.15,15.08,Hotel Incontro
1367,Porto Santo,PT,73.4,scattered clouds,33.07,-16.34,Hotel Porto Santo & Spa
1368,Vanimo,PG,77.92,moderate rain,-2.67,141.3,Vahmoneh Lodge Vanimo
1371,Miraflores,MX,77.0,scattered clouds,19.22,-98.81,Hotel Mansión
1372,Turaiyur,IN,77.0,mist,11.17,78.62,Soorie Garden
1374,Santa Rita,BR,69.8,broken clouds,-7.11,-34.98,Infinity Motel
1376,Tshela,CD,68.94,scattered clouds,-4.98,12.93,Hotel Mirador
1377,Denia,ES,79.0,few clouds,38.84,0.11,Hotel Port Dénia
1380,Kopargaon,IN,75.06,overcast clouds,19.88,74.48,Chanakya Mandal
1381,Lastoursville,GA,72.91,overcast clouds,-0.81,12.73,Auberge Bon Coin 02
1383,Progreso,MX,77.0,thunderstorm,21.28,-89.67,Playa Linda Hotel
1384,Bati,ET,63.79,moderate rain,11.18,40.02,Adi 01 Kebele
1386,Tucurui,BR,78.73,scattered clouds,-3.77,-49.67,BBB Rooms Centro Tucurui PA
1387,Vyshneve,UA,66.99,broken clouds,50.39,30.37,Sofiyivsʹkyy Posad
1388,Banda Aceh,ID,79.27,light rain,5.56,95.32,OYO 884 Rumoh PMI Hotel
1389,Markova,UA,63.1,light rain,48.68,24.41,Kempinh
1393,Tarancon,ES,77.0,clear sky,40.01,-3.01,hotel castilla
1396,Kutum,SD,69.76,light rain,14.2,24.67,Dibbo areaمنطقة دبو
1399,Yate,GB,60.01,scattered clouds,51.54,-2.42,The Moda House
1402,Krasnosilka,UA,69.01,clear sky,46.62,30.77,Готель Шанхай Блюз
1405,Terrace Bay,CA,64.58,few clouds,48.78,-87.1,Drifters Motel & Restaurant
1407,Moundou,TD,70.02,light rain,8.57,16.08,Auberge Le Roi
1408,Amahai,ID,79.81,broken clouds,-3.33,128.92,Peternakan Ayam Bangkok Manisso
1411,Santa Flavia,IT,79.0,clear sky,38.09,13.54,La Caletta
1413,Coolum Beach,AU,62.01,clear sky,-26.53,153.1,Coolum Beach Resort
1418,Kismayo,SO,75.99,scattered clouds,-0.36,42.55,Agan-Hotel
1420,Ivrea,IT,71.6,clear sky,45.47,7.88,Crystal Palace Hotel
1426,Banikoara,BJ,72.68,light rain,11.3,2.44,Hôtel de l'UCom CVPC
1428,Buta,CD,67.66,overcast clouds,2.79,24.73,HOTEL BISO NA BISO
1430,Alcala De Henares,ES,77.0,scattered clouds,40.48,-3.36,AC Hotel by Marriott Alcala de Henares
1431,Krian,ID,79.0,scattered clouds,-7.41,112.58,PPNH - Pon Pes NURUL HIDAYAH
1433,Acarau,BR,77.68,broken clouds,-2.89,-40.12,castelo pizzaria
1435,Biu,NG,66.18,overcast clouds,10.61,12.19,EYN LCC MANDARAGIRAU
1436,Guiratinga,BR,75.45,clear sky,-16.35,-53.76,Hotel Angra do Cerrado - Guiratinga MT
1438,Natal,BR,77.0,broken clouds,-5.79,-35.21,Villa Park Hotel | Natal
1444,Mvomero,TZ,69.85,broken clouds,-6.25,38.67,Kisampa Bush Retreat
1447,Makokou,GA,69.96,light rain,0.57,12.86,WAMY RESIDENCE HOTEL
1449,Tricase,IT,75.0,clear sky,39.93,18.36,Hotel Adriatico
1454,Firminopolis,BR,68.27,clear sky,-16.58,-50.3,In casa hotel
1458,Benghazi,LY,78.44,clear sky,32.12,20.07,Tibesti Hotel
1459,Vasterhaninge,SE,63.0,few clouds,59.12,18.1,Viamap
1461,Carupano,VE,79.36,light rain,10.67,-63.26,Hotel La dorada
1464,Tala,EG,69.37,clear sky,30.68,30.94,مصطفى اشرف
1466,Chalus,IR,66.2,overcast clouds,36.66,51.42,نظام مهندسي ساختمان چالوس
1467,Orsha,BY,61.52,overcast clouds,54.52,30.41,Rudakovo Hotel
1468,Areosa,PT,70.0,clear sky,41.72,-8.86,Hotel Flôr de Sal
1469,Foix,FR,66.0,overcast clouds,42.83,1.58,Hôtel TerraNostra - Le Bellevue
1471,Nortelandia,BR,76.55,scattered clouds,-14.45,-56.8,Hotel Karysmã
1476,Yabrud,SY,69.8,clear sky,33.97,36.66,صالون مها حيدر - Salon Maha
1477,Constanta,RO,71.6,clear sky,44.18,28.65,Maria Hotel
1479,Radzyn Podlaski,PL,64.99,overcast clouds,51.78,22.62,Hotel Manhatan
1480,Navirai,BR,60.39,clear sky,-23.07,-54.19,Dubai Hotel - Também sua casa!
1485,Dauphin,CA,78.8,clear sky,51.15,-100.05,Canway Inn & Suites
1486,Daru,PG,78.01,overcast clouds,-9.08,143.21,New century hotel
1487,Palora,EC,66.2,broken clouds,-1.7,-77.93,Rancho grande
1490,Orangeburg,US,78.8,clear sky,33.49,-80.86,Palmetto Inn & Suites
1492,Puerto Narino,CO,68.0,overcast clouds,-3.77,-70.38,Eware Refugio Amazonico
1493,Kendari,ID,79.36,scattered clouds,-3.94,122.5,Hotel Wixel
1495,Saint-Paul,RE,66.2,clear sky,-21.01,55.27,Boucan Canot
1496,Sesheke,ZM,68.0,few clouds,-17.48,24.3,Protea Hotel by Marriott Zambezi River Lodge
1498,Plymouth,US,78.01,thunderstorm,41.83,-70.83,Rodeway Inn Middleboro-Plymouth
1500,Pathein,MM,76.8,light rain,16.78,94.73,Pathein Hotel
1501,Turayf,SA,75.2,clear sky,31.67,38.66,Swiss Spirit Hotel & Suites Turaif
1503,Tarauaca,BR,71.96,few clouds,-8.16,-70.77,Flat Temporada
1504,Katiola,CI,73.4,few clouds,8.13,-5.1,Kakoumani
1505,Mirador,BR,79.57,few clouds,-6.37,-44.36,Pousada Casa Nova
1507,Platanos,GR,73.4,clear sky,37.67,21.62,Hotel Kronio
1509,Xuddur,SO,70.34,overcast clouds,4.12,43.89,Banjanay Hotel
1513,Dawei,MM,76.3,overcast clouds,14.08,98.2,Hotel Dawei
1516,Iseyin,NG,69.17,broken clouds,7.97,3.6,NYSC Orientation Camp Oyo
1518,Abashiri,JP,69.8,few clouds,44.02,144.27,Tōyoko Inn Hokkaidō Okhotsk Abashiri Ekimae
1521,Suriapet,IN,77.09,overcast clouds,17.15,79.62,OYO 45679 Hotel Tirumala Grand
1522,La Peca,PE,71.08,few clouds,-5.61,-78.44,Iks Fuente De Soda Restaurant
1523,Puranpur,IN,76.37,clear sky,28.52,80.15,Randhawa Residency
1525,Yenagoa,NG,73.62,overcast clouds,4.92,6.26,Amba Hotels Limited
1528,Dabrowa Tarnowska,PL,64.0,broken clouds,50.17,20.99,Hotel Cristal Park Dąbrowa Tarnowska
1532,Kualakapuas,ID,73.4,few clouds,-3.01,114.39,Guest House Izonk
1534,Tobermory,CA,73.99,few clouds,45.25,-81.67,Escarpment Heights Motel
1535,Itacurubi Del Rosario,PY,64.6,broken clouds,-24.5,-56.68,Estancia Rodeo Tajy
1536,Hojai,IN,76.8,overcast clouds,26.0,92.87,Luxury park hotel
1538,Caernarfon,GB,60.8,scattered clouds,53.14,-4.27,Taldrwst Farmhouse
1540,Dharchula,IN,68.88,overcast clouds,29.85,80.53,Mahara Hotel
1546,Korocha,RU,60.8,scattered clouds,50.81,37.2,Dubravushka
1548,Presidencia Roque Saenz Pena,AR,64.92,broken clouds,-26.79,-60.44,Hotel Aconcagua
1551,Karpathos,GR,75.2,clear sky,35.51,27.21,Alex
1552,Loandjili,CG,75.2,overcast clouds,-4.76,11.86,Résidence ARCHANGE
1556,Hanzhong,CN,68.76,overcast clouds,33.07,107.03,Guorui Hotel
1557,Wencheng,CN,78.91,moderate rain,33.06,113.8,Ruyi Hostel
1558,Carauari,BR,75.7,clear sky,-4.88,-66.9,Pousada Lobo
1560,Privolzhskiy,RU,63.0,clear sky,51.4,46.03,"Sfera, Gostinichnyy Kompleks"
1561,Lumut,MY,73.4,few clouds,4.23,100.63,"Marina Island Pangkor Resort & Hotel (Suites, Function Rooms and Convention Hall)"
1562,Algiers,DZ,77.0,scattered clouds,36.75,3.04,Sofitel Algiers Hamma Garden
1567,Biltine,TD,77.16,overcast clouds,14.53,20.92,Hôtel Trois Étoiles de Biltine
1568,Trairi,BR,77.05,overcast clouds,-3.28,-39.27,Pousada Field Lilies - Trairi
1573,Tineo,ES,66.2,broken clouds,43.34,-6.41,Hotel Palacio de Meras
1577,Bonito,BR,64.13,clear sky,-21.12,-56.48,Marruá Hotel
1579,Aksakovo,BG,68.0,scattered clouds,43.25,27.82,Stildor
1582,Ruteng,ID,68.52,broken clouds,-8.61,120.47,Hotel FX72 Ruteng
1584,Xianshuigu,CN,69.8,light intensity shower rain,38.98,117.38,Guangchuan Hotel
1585,Mishan,CN,69.12,overcast clouds,45.55,131.88,Mishan Hotel
1586,Cameta,BR,78.17,moderate rain,-2.24,-49.5,Hotel San Juan
1589,Victoria Point,AU,63.0,clear sky,-27.58,153.3,Bay Retreat Motel
1602,Barraute,CA,73.4,scattered clouds,48.43,-77.63,Auberge La Fille d'à côté
1604,Ratnagiri,IN,79.43,moderate rain,16.98,73.3,Hotel Landmark
1606,Azare,NG,71.55,light rain,11.68,10.19,Criss Hotel
1612,Arnissa,GR,75.99,clear sky,40.8,21.83,Guesthouse 4 Seasons
1615,Petauke,ZM,61.14,broken clouds,-14.24,31.33,Newline Lodge
1616,Antsohihy,MG,68.79,broken clouds,-14.88,47.99,Hotel de Ville
1618,Mwanza,TZ,73.45,scattered clouds,-2.52,32.9,Gold Crest Hotel
1619,Chepareria,KE,60.31,broken clouds,1.31,35.2,Hamza Lodge
1620,Ivankiv,UA,64.4,light rain,50.94,29.89,Готель
1621,Nkhata Bay,MW,67.62,clear sky,-11.61,34.29,Mayoka Village
1622,Eching,DE,63.0,scattered clouds,48.3,11.62,Hotel Alarun
1624,Tolmezzo,IT,70.0,light rain,46.41,13.02,Albergo Roma
1625,Leua,SK,68.0,overcast clouds,48.22,18.61,Business Hotel ASTRUM Laus
1626,Riberalta,BO,71.92,clear sky,-10.98,-66.1,Hotel Colonial
1627,Mbuji-Mayi,CD,73.63,overcast clouds,-6.15,23.6,HOTEL METROPOLE DU KASAI
1629,Jericho,PS,68.0,clear sky,31.87,35.45,"Jericho Waleed's Hostel, West Bank"
1631,Gemena,CD,69.67,light rain,3.25,19.77,Hôtel Goshen
1636,Anqiu,CN,78.03,light rain,36.43,119.19,Super 8 Anqiu Heping Road Coach Station
1637,Morondava,MG,71.91,few clouds,-20.28,44.28,La Case Bambou
1639,Pailon,BO,68.0,clear sky,-17.65,-62.75,Alojamiento pailon
1641,Songadh,IN,76.12,light rain,21.17,73.57,SPOT ON 61520 Shivam Guest House
1642,Sfantu Gheorghe,RO,66.99,broken clouds,45.87,25.78,Hotel Park Sfantu Gheorghe
1643,Wittlich,DE,60.01,overcast clouds,49.98,6.88,"Hotel Vulcano Lindenhof, Eifel/Mosel"
1647,Kalat,PK,69.51,light rain,29.02,66.59,Balochistan Hotel
1651,Kolda,SN,75.24,overcast clouds,12.88,-14.95,Hôtel Hobbe Chasse
1656,Bemidji,US,79.0,clear sky,47.47,-94.88,Hampton Inn & Suites Bemidji
1659,Krosno Odrzanskie,PL,61.0,scattered clouds,52.05,15.1,Noclegi
1660,Boli,CN,70.2,overcast clouds,45.77,130.52,The Disabled Recovery Xunlianshi
1661,Senneterre,CA,73.4,scattered clouds,48.38,-77.23,Motel Senabi
1662,Manbij,SY,71.6,clear sky,36.53,37.95,Manbej City Hotel
1665,Ngunguru,NZ,63.0,scattered clouds,-35.62,174.5,Pacific Rendezvous Motel Resort
1666,Kaspiyskiy,RU,66.88,scattered clouds,45.39,47.37,"Gostinitsa ""Gostevoy Dvor"""
1667,Yuci,CN,66.2,broken clouds,37.68,112.73,Thank Inn Plus Hotel Shanxi Jinzhong Yuci District Yingbin West Street Yinhaixinyue
1671,Linhares,BR,61.99,broken clouds,-19.39,-40.07,Hotel Conceição
1673,Gasa,PS,77.0,clear sky,31.5,34.47,رابطة الفنانين الفلسطينيين
1674,Owando,CG,72.07,light rain,-0.48,15.9,Exaunel Hotel Owando
1677,Canguaretama,BR,77.0,overcast clouds,-6.38,-35.13,Pousada do Italiano
1679,Poshekhonye,RU,62.38,overcast clouds,58.5,39.14,Chudnoy Dvor
1680,El Alto,PE,60.67,clear sky,-4.27,-81.21,Black Marlin Lodge & Restaurant
1683,Mehran,IR,66.2,clear sky,33.12,46.16,بوتیک زنانه بهار
1686,Nador,MA,78.8,scattered clouds,35.17,-2.93,Hôtel La Giralda
1687,Mantua,IT,69.01,scattered clouds,45.17,10.78,Hotel la Favorita
1688,Angul,IN,78.26,overcast clouds,20.85,85.1,Bluebay 08 satkosia Tarava
1689,Joshimath,IN,66.25,broken clouds,30.57,79.57,Shivalik Camps & Resort
1690,Ketou,BJ,70.68,broken clouds,7.36,2.6,Residences Celine Hotel Ketou
1692,Taungdwingyi,MM,74.39,light rain,20.02,95.55,NayNaing MobileService
1695,Ronne,DK,66.2,light rain,55.1,14.71,Griffen Spa Hotel
1696,Pederneiras,BR,64.4,clear sky,-22.35,-48.77,Hotel Trevise - Pederneiras
1697,Perleberg,DE,61.0,few clouds,53.07,11.87,Sport- & Vital-Resort Neuer Hennings Hof
1698,Saurimo,AO,66.2,broken clouds,-9.66,20.39,Hotel Kawissa Saurimo
1701,Saveh,IR,69.08,clear sky,35.02,50.36,مجید کریمی
1702,Piltene,LV,64.4,broken clouds,57.22,21.67,Kļaviņu rezidence
1703,Salo,IT,71.6,scattered clouds,45.61,10.53,Park Hotel Casimiro Village - Blu Hotels
1707,Aguimes,ES,77.0,few clouds,27.91,-15.45,Hotel Villa de Aguimes
1710,Hue,VN,78.8,scattered clouds,16.47,107.6,Saigon Morin Hotel
1715,Santa Ana Arriba,DO,78.01,overcast clouds,19.3,-70.35,Cementerio de madrid
1717,Ciamis,ID,73.15,light rain,-7.33,108.35,The Priangan Boutique Hotel @ Yos Sudarso
1718,Villaviciosa,ES,66.2,broken clouds,43.48,-5.44,Hotel Carlos I
1725,Pingliang,CN,65.68,clear sky,35.54,106.69,Xinxiang Hostel
1728,Zaragoza,ES,68.0,broken clouds,41.66,-0.88,Hotel Goya
1732,Olbia,IT,70.72,clear sky,40.92,9.49,Hotel Maxim
1738,Gambela,ET,71.26,overcast clouds,8.25,34.58,Solomon Debebe Hotel
1740,San Nicolas,PH,78.8,broken clouds,18.17,120.6,NORTHVIEW Hotel
1742,Ceuta,ES,73.4,clear sky,35.89,-5.31,Ceuta Puerta de Africa
1744,Lendinara,IT,69.01,light rain,45.08,11.6,B&B Casa Emilio
1747,Bohicon,BJ,70.2,broken clouds,7.18,2.07,Amazone hôtel
1749,Xinglongshan,CN,68.0,light rain,43.96,125.47,Yuelaishun Hotel
1750,Pakxan,LA,75.87,overcast clouds,18.38,103.66,Kong Kham Pheng Guesthouse
1751,Mingaora,PK,74.91,light rain,34.78,72.36,Burj Al Swat
1752,Cotonou,BJ,73.94,broken clouds,6.37,2.42,Novotel Cotonou Orisha
1758,Fez,MA,78.8,few clouds,34.04,-5.0,Hotel Mounia Fès
1759,Jiayuguan,CN,70.3,few clouds,39.82,98.3,Jiugang Hotel - Jiayuguan
1766,Fugen,AT,60.8,overcast clouds,47.35,11.85,Wohlfühlhotel Schiestl
1767,Roncesvalles,CO,78.8,scattered clouds,4.01,-75.6,Hotel Colonial
1769,Tebingtinggi,ID,75.2,scattered clouds,3.33,99.16,Hotel Malibou
1771,Jacmel,HT,78.8,overcast clouds,18.23,-72.53,Hotel Florita
1773,Arica,CL,60.8,overcast clouds,-18.48,-70.3,Hostal Jardin Del Sol
1774,Terney,RU,69.35,overcast clouds,45.05,136.61,Sikhote-Alin'
1777,Marysville,US,75.0,clear sky,48.05,-122.18,Holiday Inn Express & Suites Marysville
1778,Zaoyang,CN,79.2,scattered clouds,32.13,112.75,Shanghai Hotel
1779,Marang,MY,77.0,few clouds,5.21,103.21,DBarakah Homestay
1780,Amurzet,RU,67.06,overcast clouds,47.7,131.1,Gostinitsa Kvartirnogo Tipa
1781,Dandong,CN,70.29,light rain,40.13,124.39,Yiranju Farmstay
1782,Kenora,CA,75.2,broken clouds,49.82,-94.43,Maynard Lake Lodge
1784,Jardim,BR,64.45,clear sky,-21.48,-56.14,Hotel Estância
1788,Kaduy,RU,60.8,mist,59.2,37.15,Hotel Oktyabrskaya
1789,San Julian,MX,66.81,light rain,21.02,-102.17,La Nueva España
1790,Farafangana,MG,65.3,few clouds,-22.82,47.83,Austral Hotel
1791,Eufaula,US,79.0,light rain,31.89,-85.15,Days Inn by Wyndham Eufaula AL
1792,Conceicao Da Barra,BR,65.89,overcast clouds,-18.59,-39.73,Cricaré Praia Hotel
1794,Alcudia,ES,77.0,clear sky,39.85,3.12,Zafiro Tropic
1796,Dali,CN,63.73,broken clouds,25.7,100.18,Dali Travelling With Hostel
1799,Lac Du Bonnet,CA,72.0,scattered clouds,50.25,-96.06,Casey's Inn Motor Hotel
1800,Ondo,NG,69.37,overcast clouds,7.1,4.83,Afinju Resort and Hotel Limited
1801,Caraquet,CA,66.2,broken clouds,47.79,-64.94,Gite Le Poirier
1803,Xixiang,CN,73.99,overcast clouds,35.16,112.86,Lantian Hostel
1804,Ivanivka,UA,64.47,clear sky,46.72,34.55,Спорт Лото
1806,Duluth,US,75.99,fog,46.78,-92.11,South Pier Inn
1807,Olot,ES,69.01,light rain,42.18,2.49,Hotel Riu Fluvià
1809,Hailar,CN,64.15,light rain,49.2,119.7,Holiday Inn & Suites Hulunbuir
1810,Waw,SS,70.25,overcast clouds,7.7,28.0,Universal Gab Hotel
1813,Upington,ZA,60.8,clear sky,-28.45,21.26,River Place Manor
1815,Ranong,TH,75.2,few clouds,9.97,98.63,Tinidee Hotel@Ranong
1822,Quelimane,MZ,63.37,few clouds,-17.88,36.89,Hotel Flamingo
1825,Camara De Lobos,PT,75.2,few clouds,32.63,-16.97,Golden Residence Hotel
1826,Tuensang,IN,71.31,light rain,26.28,94.83,B.W.D Resthouse.
1829,Surman,LY,78.42,clear sky,32.76,12.57,الإشارة الضوئية صرمان
1833,Waddan,LY,73.29,clear sky,29.16,16.14,محل الشريف محمد العايب
1834,Bugiri,UG,66.33,broken clouds,0.57,33.74,Gilgal Guest House
1838,Shahr-E Babak,IR,63.61,scattered clouds,30.12,55.12,اقامتگاه گردشگری دوناdunagarden ecolodge
1839,Bellary,IN,73.94,overcast clouds,15.15,76.93,I Roomz Grande Idhanta
1841,Lerik,AZ,66.2,overcast clouds,38.77,48.41,Hotel Lerik
1842,Bowen,AU,73.0,scattered clouds,-20.02,148.23,Castle Motor Lodge Motel
1846,El Juncal,HN,79.27,light rain,15.45,-86.43,NUEVA MENDEZ
1847,Suarez,CO,69.15,moderate rain,2.95,-76.7,Hotel Estrella Dorada
1848,Opole Lubelskie,PL,64.99,overcast clouds,51.15,21.97,Hotel Zacisze
1850,Camabatela,AO,62.67,broken clouds,-8.19,15.38,Pensão E Restaurantes
1851,Tuyen Quang,VN,79.83,scattered clouds,21.82,105.22,Hotels viva
1853,Cap-Aux-Meules,CA,66.2,broken clouds,47.38,-61.86,Auberge Madeli
1859,Hobyo,SO,75.51,scattered clouds,5.35,48.53,Osmani Hotel
1860,Bamora,IN,73.94,overcast clouds,24.06,78.09,Golu Hotel
1861,Mankapur,IN,78.73,scattered clouds,27.03,82.23,surat hotel
1864,Pingzhuang,CN,64.4,light rain,42.04,119.29,Haoke Guest House
1865,Sinjai,ID,78.89,scattered clouds,-5.12,120.25,Wisma Sandika
1866,Mocuba,MZ,61.77,scattered clouds,-16.84,36.99,Phama Lodge
1867,Soller,ES,77.0,clear sky,39.77,2.72,Hotel Marina & Wellness Spa
1868,Mokolo,CM,68.67,overcast clouds,10.74,13.8,Diwa Hôtel
1873,Khor,RU,69.28,overcast clouds,47.89,134.95,Gostinitsa Deksi
1874,Naklo Nad Notecia,PL,63.0,clear sky,53.14,17.6,ArtCafe
1875,Koungou,YT,73.4,broken clouds,-12.73,45.2,Villa Netibor
1876,Suleja,NG,70.77,overcast clouds,9.18,7.18,Capy Motel
1881,Goya,AR,62.11,clear sky,-29.14,-59.26,Apart Costanera
1882,Pinawa,CA,71.51,scattered clouds,50.15,-95.88,Pinawa Motel
1883,Penzance,GB,60.01,overcast clouds,50.12,-5.54,Artist Residence Penzance
1884,Uyemskiy,RU,60.8,overcast clouds,64.47,40.85,Malyye Karely
1885,Porto Velho,BR,75.2,clear sky,-8.76,-63.9,Ecos Hotel Conforto
1888,Swinoujscie,PL,62.01,few clouds,53.91,14.25,Hotel Interferie Medical SPA
1889,Lakhtar,IN,76.78,light rain,22.85,71.78,Firdaus Society
1893,Saint-Alexandre,FR,72.0,few clouds,44.23,4.62,Hôtel Le Valaurie
1894,Karla,EE,60.01,scattered clouds,59.37,24.93,River Villa
1897,Marcovia,HN,78.93,moderate rain,13.29,-87.31,campo de futbol los llanitos
1902,Acambay,MX,60.42,light rain,19.96,-99.84,La Huerta
1903,Yorosso,ML,73.04,overcast clouds,12.35,-4.78,Maison d'arrêt et de correction de Yoro
1904,Segovia,ES,64.99,scattered clouds,41.17,-4.0,Complejo de turismo Rural A Toca
1906,Saint-Michel-Des-Saints,CA,71.01,broken clouds,46.68,-73.92,Motel Du Mont trinity
1907,Barmer,IN,79.9,light rain,25.75,71.38,OYO 71911 Hotel Amber Palace
1908,La Rioja,ES,62.6,scattered clouds,42.25,-2.5,Casa Concejos
1910,Altay,CN,60.93,broken clouds,47.87,88.12,Jinqiao Hotel
1911,Buy,RU,61.57,overcast clouds,58.48,41.53,Hotel Variant C
1913,Torit,SS,69.22,moderate rain,4.41,32.57,Diplomat Guest House
1914,Kilindoni,TZ,76.33,broken clouds,-7.91,39.67,Bustani B&B
1926,Bartica,GY,75.2,thunderstorm,6.4,-58.62,La Vista Hotel and Apartment
1928,Puerto Maldonado,PE,70.32,clear sky,-12.6,-69.18,Wasai Hotel
1929,Wamba,NG,70.2,overcast clouds,8.93,8.6,Roma Zee Guest House Annex
1930,Manacapuru,BR,77.0,clear sky,-3.3,-60.62,Novo Hotel
1937,Sayyan,YE,66.47,overcast clouds,15.17,44.32,الاستاذة مروى اليوسفي
1938,Muna,MX,77.0,thunderstorm,20.48,-89.72,Hotel Villa Antonia
1940,Zhoucheng,CN,78.55,overcast clouds,35.91,116.31,Yingbin Restaurant
1941,Ferkessedougou,CI,71.96,light rain,9.6,-5.2,Hotel Chateau
1943,Norrtalje,SE,63.0,clear sky,59.76,18.7,Norrtälje Vandrarhem Hvilan
1944,Towada,JP,71.6,light intensity drizzle,40.61,141.21,Hotel Route-Inn Towada
1946,Bermeo,ES,66.0,few clouds,43.42,-2.72,Eco-Hotel Mundaka
1951,Constantine,DZ,69.8,clear sky,36.37,6.61,Grand Hotel Cirta
1953,Nikki,BJ,71.29,overcast clouds,9.94,3.21,Hotel John
1956,Labuan,MY,75.2,few clouds,5.28,115.24,Tiara Labuan Hotel
1959,Kuznechnoye,RU,61.0,light rain,61.12,29.87,Konferents Hotel
1960,Wladyslawowo,PL,61.0,clear sky,54.79,18.4,Gwiazda Morza Resort SPA&SPORT
1961,Tamboril,DO,78.01,overcast clouds,19.49,-70.61,Camp David Ranch Restaurant
1964,Escarcega,MX,75.81,moderate rain,18.61,-90.75,Hotel Maria Isabel
1966,Humaita,BR,78.87,clear sky,-7.51,-63.02,Corrêa Hotel
1968,Uchiza,PE,71.58,broken clouds,-8.46,-76.46,Hotel El Rancho
1972,Salaga,GH,73.94,few clouds,8.55,-0.52,Maridon Lodge
1974,Prokuplje,RS,75.2,clear sky,43.23,21.59,Дом ученика средњих школа Прокупље
1975,Ipixuna,BR,78.8,scattered clouds,-1.76,-48.8,Casa da Oscarina
1977,Perundurai,IN,76.39,overcast clouds,11.27,77.58,Hotel Royal Park
1978,Esik,KZ,62.6,few clouds,43.36,77.45,"Gostevoy Dom ""Asyl Tau"""
1980,Bordighera,IT,77.0,clear sky,43.78,7.66,Kaly
1981,Kainantu,PG,69.1,broken clouds,-6.29,145.87,Nasuke GUEST House
1984,Inongo,CD,68.74,overcast clouds,-1.95,18.27,Hotel Du Lac
1988,Novi Ligure,IT,71.01,clear sky,44.76,8.79,Relais Villa Pomela
1992,Ardud,RO,64.4,broken clouds,47.63,22.88,Seva Sana Retreat
1993,Channel-Port Aux Basques,CA,61.03,scattered clouds,47.57,-59.14,St. Christopher's Hotel
1998,Bretcu,RO,64.99,light rain,46.05,26.3,Parcare Tir Restaurant - Benz-Mar
2000,Asosa,ET,62.01,overcast clouds,10.07,34.53,Blendana Hotel Assosa
2001,Peniche,PT,66.99,clear sky,39.36,-9.38,Hotel Star inn Peniche
2005,Makueni,KE,61.86,overcast clouds,-1.8,37.62,PERMA HOTEL
2006,Subiaco,IT,73.99,clear sky,41.93,13.09,B&B Al Campo
2008,Schwandorf,DE,60.01,clear sky,49.33,12.11,Waldlust
2009,Bolgatanga,GH,75.13,scattered clouds,10.79,-0.85,Mama's Place
2010,Upata,VE,75.99,light rain,8.01,-62.4,Posada Villa Nela
2011,Podolsk,RU,63.0,overcast clouds,55.42,37.55,Hotel Pahra
2012,Codajas,BR,79.86,clear sky,-3.84,-62.06,Hotel Tamires
2014,Elmira,US,69.8,light rain,42.09,-76.81,Holiday Inn Elmira - Horseheads
2015,Deep River,CA,68.0,overcast clouds,46.1,-77.5,Deep River Motel
2017,Mansehra,PK,72.97,light rain,34.33,73.2,Pine Park Hotel & Resorts
2018,Manono,CD,77.47,broken clouds,-7.3,27.42,Hotel hewa bora
2020,Saint-Leu,RE,66.2,clear sky,-21.15,55.28,La Caz Oceane
2024,Dodoma,TZ,60.62,few clouds,-6.17,35.74,Royal Village Hotel
2026,Sujiatun,CN,71.6,light rain,41.66,123.34,Hunnan Di Yicun Northern District
2027,Mahon,ES,71.6,clear sky,39.89,4.27,ARTIEM Capri
2029,Moussoro,TD,78.48,broken clouds,13.64,16.49,Pharmacie alnadja Moussoro
2037,Montes Claros,BR,63.52,scattered clouds,-16.73,-43.86,ibis Montes Claros Shopping
2041,Bruckmuhl,DE,60.01,scattered clouds,47.88,11.92,Gasthof-Hotel Zur schönen Aussicht
2042,Phalaborwa,ZA,64.4,clear sky,-23.94,31.14,Bothabelo B&B
